"HotlineID","GroupID","DateOfCall","DateFirstObserved","Notes","Mortality","Fish","Species","Magnitude","SalinityType","WaterBodyName","Near","LatDD","LonDD","SuspectedCause"
9665,9431,2006-10-02,2006-10-02,"I am staying at a resort on Madeira Beach just north of John's Pass and have noticed dead fish at a rate of 7-10 per 100 feet on the shoreline. There is a slight odor in the air.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Madeira beach",,27.91917,-82.9325,"RedTide"
9666,9431,2006-10-02,2006-10-02,"Calling from START (Solns to avoid RT) to inform of call from John Tucker reporting a fish kill - he called Hotline (9-29-06)",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Unidentified Location",,27.60417,-82.6911,"RedTide"
9677,9199,2006-10-04,2006-10-04,"Dead fish washing up with more coming in.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Bowlee's Creek",,27.53638,-82.67083,"RedTide"
9696,9696,2006-10-09,2006-10-09,"Fish are jumping out of the water in lake behind callers home. Fish are gasping.",TRUE,TRUE,"Bream, Bass, Tilapia","20to100","Freshwater","Satin Leaf Ave.",,28.14,-82.74638,"LowDissolvedOxygen"
9713,9713,2006-10-14,2006-10-14,"Lake is at Lake Overlook Condos. Worried about birds feeding on the dead fish; says that there's no recirculation and water is stagnent.  WE HAVE A FISH KILL HERE EVERYYEAR AND WE INVESTIGATE AND TELL THE COMPLEX THE SAME THING--LOW DO AND AERATION NEEDED",TRUE,TRUE,"Needlefish, Puffer, Baitfish, Greenback, Pelican, Blue Heron","1000s","Freshwater","Lake Overlook",,27.95193,-82.7461,"LowDissolvedOxygen"
9719,9713,2006-10-15,2006-10-15,"Report to on-line contact page reporting fish kill in Lake Overlook.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Lake Overlook",,27.9525,-82.6061,"LowDissolvedOxygen"
9737,9736,2006-10-20,2006-10-20,"Fish are already dead. Sounds like they were brought in by the tide.",TRUE,TRUE,"Minnow, Red Drum","20to100","Saltwater","Clam Bayou",,27.80305,-82.77,"OtherAlgalBloom"
9736,9736,2006-10-21,2006-10-21,"At Gulf Port Marina and radiates out .25-.5 miles from marina.  Further into Boca Ciega Bay you travel, fewer fish dead.  Has seen redfish, mullet, pin fish, sheepshead.  Water color is red.  Over thousand dead fish. Overwhelming smell. - Noticed the smell on Friday. He talked to the marina manager who said that a similar event had happened a year ago which is why gug didn't call. It wasn't RT last year, some other algae.",TRUE,TRUE,"Red Drum, Sheepshead","1000s","Saltwater","Gulfport Marina",,27.80638,-82.80805,"RedTide"
9738,9736,2006-10-21,2006-10-21,"Looks like brought in by tide.",TRUE,TRUE,"Snook, Pinfish","100s","Saltwater","Boca Ciega Bay - Broadwater",,27.82388,-82.69444,"RedTide"
9739,9736,2006-10-22,2006-10-22,"I live on east side of Boca Ciega Bay. 100s of fish dead fish coming in with tide.",TRUE,TRUE,"Red Drum-50, Sheepshead-2, Snook-1, Catfish-30, Trout-6","20to100","Saltwater","Boca Ciega Bay",,27.815,-82.76971,"OtherAlgalBloom"
9740,9736,2006-10-23,2006-10-23,"Terrible smell at the marina.",TRUE,TRUE,"Species Unidentified","1000s","Saltwater","Gulfport Marina",,27.79443,-82.80276,"OtherAlgalBloom"
9753,9736,2006-10-26,2006-10-26,"Dead fish brought in by tide, foul odor. In marina off 46th Avenue.",TRUE,TRUE,"Species Unidentified, Stingray","100s","Saltwater","Gulfport Marina",,27.79943,-82.8125,"OtherAlgalBloom"
9774,,2006-10-31,2006-10-31,"Sprayed herbicide last week.",TRUE,TRUE,"Species Unidentified","100s","Freshwater","Green St. Univerty Park",,27.4275,-82.52388,"LowDissolvedOxygen"
9795,,2006-11-07,2006-11-07,"Huge stack of dead fish in and around a cardboard box on the boat ramp. No dead fish in the water. Flies swarming.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Coffeepot Bayou Boat Ramp",,27.80443,-82.77972,"Unknown"
9824,9824,2006-11-22,2006-11-22,"Lake is undergoing turn-over, complaining about smell. Wants to know who has jurisdiction over the lake and can fix it as she believes the lake is improperly built and that's why there is a yearly fish kill.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Tallahassee Dr.",,27.9936,-82.70776,"LowDissolvedOxygen"
9857,,2006-12-01,2006-12-01,"Aerated lake behind house. Fish started dying last week. Observed dead birds and multiple species of dead fish. Concerned about poisoning.",TRUE,TRUE,"Bass, Catfish, Bird-3","20to100","Freshwater","Hidden Lake",,28.12778,-82.90667,"Unknown"
9867,,2006-12-05,2006-12-05,"Fisherman throwing fish onto the bridge in the road.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","39th Ave S. Bridge",,27.73888,-82.66138,"Other"
9875,9875,2006-12-06,2006-12-06,"12-24 hours old - fish washed all along seawalls and mangroves. Some area waters greenish color, some clear water. He will collect water and possibly fish if fresh and bring them to us. - Called back -- no samples.",TRUE,TRUE,"Mullet","1000s","Saltwater","North End Longboat Key",,27.57443,-82.75055,"FishingMortality"
9876,9875,2006-12-07,2006-12-07,"Message on Martina's phone reporting a fish kill north of Longboat Key.",TRUE,TRUE,"Mullet","1000s","Saltwater","North End Longboat Key",,27.51667,-82.82055,"FishingMortality"
9885,9875,2006-12-08,2006-12-08,"Fish are loated, water looks normal. Possible net dump - very large catch.",TRUE,TRUE,"Mullet","1000s","Saltwater","North End Longboat Key",,27.51943,-82.67889,"FishingMortality"
9886,9875,2006-12-08,2006-12-08,"Not sending samples. Water looked OK, no new dead mullet. Possible net Dump.",TRUE,TRUE,"Mullet","1000s","Saltwater","North End Longboat Key",,27.57443,-82.75055,"FishingMortality"
9902,9901,2006-12-14,2006-12-14,"Kill is at the dam - construction on east side of river. ""Marshalls Area"".",TRUE,TRUE,"Jack Crevalle","100s","Freshwater","Braden River @ SR 70",,27.53083,-82.51722,"OtherAlgalBloom"
9903,9901,2006-12-14,2006-12-14,"Calling in re: to fish kill on Braden River near dam. Worried about manatees. Says river was fine yesterday. Harborage on Braden river. Wondering if tree being cut down on other side of river caused it.",TRUE,TRUE,"Jack Crevalle","100s","Freshwater","Braden River @ SR 70",,27.5325,-82.53471,"OtherAlgalBloom"
9904,9901,2006-12-14,2006-12-14,"Hundreds of dead jacks on the saltwater side of the dam.",TRUE,TRUE,"Jack Crevalle","100s","Saltwater","Braden River on Saltwater Side of Dam",,27.5325,-82.51443,"OtherAlgalBloom"
9905,9901,2006-12-15,2006-12-15,"Hundreds of dead fish near the dam.",TRUE,TRUE,"Jack Crevalle","100s","Saltwater","Braden River @ Dam",,27.53943,-82.54333,"OtherAlgalBloom"
9909,9901,2006-12-15,2006-12-15,"Near the River Dam.",TRUE,TRUE,"Jack Crevalle","100s","Freshwater","Braden River Dam",,27.57193,-82.56388,"OtherAlgalBloom"
9914,,2006-12-19,2006-12-19,"Near last spoil island, cove on south side. All on bottom belly up.",TRUE,TRUE,"Red Drum, Bonnethead Shark","20to100","Saltwater","St Joe's Sound",,28.05917,-82.9575,"FishingMortality"
9923,,2006-12-22,2006-12-22,"10-15 moribund Mullet bleeding over entire body. Observed 2-3 days ago. Will call back Tuesday if still ongoing.",TRUE,TRUE,"Mullet","1to19","Saltwater","Anna Maria Island",,27.53722,-82.85305,"Unknown"
9933,9933,2006-12-30,2006-12-30,"3 dozen dead Mullet on beach in Lassing Park Beach Dr. SE.",TRUE,TRUE,"Mullet","20to100","Saltwater","Lassing Park",,27.80722,-82.73583,"FishingMortality"
9935,9933,2006-12-30,2006-12-30,"Dead in Big Bayou off Coquina Key.",TRUE,TRUE,"Mullet","20to100","Saltwater","Coquina Dr. SE",,27.81693,-82.73277,"FishingMortality"
9932,,2006-12-31,2006-12-31,"Mr. Rupart contact FWC dispatch to report this fish kill. He spoke to Duty Officer Clark. Fish are in creek that feeds into Manatee River State Park - west of entrance.",TRUE,TRUE,"Mullet","20to100","Freshwater","Unidentified Location",,27.64,-82.73693,"FishingMortality"
9941,,2007-01-04,2007-01-04,"Maintenance man noticed that fish in the marina lagoon had white spots, scabby areas that went to the bone, and scale loss. Will try to collect fish today or Monday for us. The marina is directly off New Pass.",TRUE,TRUE,"Mullet","20to100","Saltwater","New Pass Marina",,27.47833,-82.6261,"FishingMortality"
11234,,2007-01-04,2007-01-04,"Also found gar (approx. 3 or 4, and other are swimming on their sides in circles). ""I saw some yesterday, and today there is a lot."" Submitted by: Breanne Strepina - Fish and Wildlife Conservation Commission - Fish and Wildlife Research Institute - Outreach Coordination Office - 100 Eighth Avenue SE - St. Petersburg, FL 33701 - 727-896-8626 ext. 2059 - http://research.MyFWC.com",TRUE,TRUE,"Baitfish, Garfish","20to100","Saltwater","Palm Island Dr. NE - Island Estates",,28.0025,-82.95527,"LowDissolvedOxygen"
9977,9977,2007-01-23,2007-01-23,"No other species was seen under stress. It appeared the species in question was seeking an oxygen source as they were trying to get closer to the discharge point at the facility which introduces aeration at the end of pipe to the receiving water body. This is strictly a guess. The incident ended within approximately 3 hours. UPDATE: Suspect it was LDO. Not occurring today, doesn't think we need to investigate.Will call Hotline if it occurs again. UPDATE: Loanna,
The water from the discharge area contained only detritus.  The water from the canal contained background levels of 2 non toxic, non harmful diatom species common to the area.  Can't see HABs as the cause of this fish kill. Do you want the water sent any place else? Jen UPDATE: Terese Sanchez From Weedo Island power Plant (Bartow Power) - see attached pdf - coming to get copies of Hotline Datasheets on the fish kill there (3 reports).",TRUE,TRUE,"Species Unidentified, Mullet","Unknown","Saltwater","Progress Energy Affluent Canal",,27.92305,-82.72334,"LowDissolvedOxygen"
9978,9977,2007-01-25,2007-01-25,"Look freshly dead. It is at the outlow of Bartow (Weedon Island) Power plant. No game fish, birds weren’t eating the fish. Boom across water so dead fish can not get to Old Tampa Bay.",TRUE,TRUE,"Mullet, Ladyfish","1000s","Saltwater","Weedon Island Power Plant",,27.9936,-82.50722,"Unknown"
9981,9977,2007-01-25,2007-01-25,"CS emailed Dana Morrison - DEP & called DEP Tampa 813-632-7600 (Pam Vazquez). Yanisa Angulo ext. 404 Industrial Waste w/DEP will call 1/26/07 to respond.",TRUE,TRUE,"Species Unidentified","100s","Saltwater","Weedon Island Power Plant",,27.9936,-82.70167,"Unknown"
9987,,2007-01-29,2007-01-29,"Fish kill occurred after they pulled out cattails around lake using digger.  Tilapia acting strangely, swimming through very shallow stream on 1/29/07.",TRUE,TRUE,"Tilapia, Catfish, Red Drum","20to100","Freshwater","Lake Maggiore",,27.73638,-82.70943,"Unknown"
9995,9995,2007-02-03,2007-02-03,"Five dead pelicans as well as sick pelicans.  Ken Arrison (MMPath Lab) and Danielle Stanek (FWRI) investigated.",TRUE,TRUE,"Tilapia","20to100","Freshwater","Feather Sound",,27.96943,-82.70555,"LowTemperature"
9996,9995,2007-02-05,2007-02-05,"Citizen called outreach. Said there was a sulfer smell two days ago with about 100 dead fish. Smell was gone yesterday (thinking sewage) and back today stronger and now there are probably 300 dead fish. No fish smell - just sulfur smell. Update:  Mawicke said that a similar event had occurred during a Nov 06 cold snap- only mullet were affected during that event (she said).",TRUE,TRUE,"Species Unidentified","100s","Freshwater","Feather Sound",,27.96943,-82.70555,"LowTemperature"
9998,9995,2007-02-06,2007-02-06,"Initiator has been observing the ""Big Gator Lake"" in Feather Sound and has witnessed previous events. He would like to talk to FWH staff. Micah Bakenhaster will call him back 2/7/07.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Feather Sound, Big Gator Lake",,27.96943,-82.70555,"LowTemperature"
10001,9995,2007-02-07,2007-02-07,"Pelican -  Report originator e-mailed a link to a web page describing an outbreak of botulism in Sulton Sea Brown Pelicans and wanted to understand if the Feather Sound Event was similar.",TRUE,TRUE,"Tilapia","100s","Freshwater","Feather Sound, Big Gator Lake",,27.96943,-82.70555,"LowTemperature"
10013,,2007-02-13,2007-02-13,"Started last week.  May connect to Manatee River.",TRUE,TRUE,"Catfish","20to100","Freshwater","Whitney Meadows Community",,27.6436,-82.54833,"Unknown"
10039,,2007-03-02,2007-03-02,"Multi-species kill. Originator is bringing water samples this afternoon 3/2/07. Community Clean-Up 500 lbs of fish yesterday 3/1/07.  UPDATE: Analysis of water samples showed cell concentrations of K. veneficum (new name for K. micrum) to be ~15 million cells/L.  There was also 1.9 million cells/L of Gyrodinium instriatum.  K. veneficum levels were above the known LC50 for fish species.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Mira Bay",,27.87083,-82.41972,"OtherAlgalBloom"
10081,,2007-03-29,2007-03-29,"Wants someone to clean them up.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Coquina Key",,27.79833,-82.75417,"Unknown"
10092,,2007-04-02,2007-04-02,"Kill near Tanglewood.",TRUE,TRUE,"Snook","1to19","Saltwater","Bayou Grande",,27.91138,-82.65472,"Unknown"
10149,,2007-05-01,2007-05-01,"This lake is in subdivision and has two fountains. City has been out this morning to investigate. Looks like fish are spawning. Holes in ground. No algae bloom noticed. No water discoloration. 5 ponds in the area are all connected.",TRUE,TRUE,"Bass, Bluegill, Carp","20to100","Freshwater","Cordova Lakes",,27.49193,-82.67583,"LowDissolvedOxygen"
10158,10149,2007-05-03,2007-05-03,"FWH Contacted Public Works to see whats going on with investigation - waiting for call-back. Susan will call Monday if fish continue to die and she will send water sample.",TRUE,TRUE,"Carp, Bluegill","1to19","Freshwater","Cordova Lakes",,27.49138,-82.67527,"LowDissolvedOxygen"
10174,,2007-05-09,2007-05-09,"The golf course owns the lake and caller thinks they fertilized yesterday.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Seminole Lakes",,27.92805,-82.86972,"LowDissolvedOxygen"
10178,,2007-05-10,2007-05-10,"Pond is at N.E. corner of Spruce Street and Manhatten. No other information was given; just wanted to report it.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","West Spruce Street",,28.0425,-82.645,"Unknown"
10182,,2007-05-11,2007-05-11,"Larkin Developers are draining ponds in community to fill their water trucks. Wants to know if there's a permit for this. Smaller pond is almost completely drained. In large pond, water has dropped by a foot destroying fish beds. Only thing dead so far are fish.",TRUE,TRUE,"Species Unidentified, FW Turtle, Otter","20to100","Freshwater","Pine Breeze Dr.",,27.92083,-82.46888,"Other"
10230,,2007-05-21,2007-05-21,"Water very clean and there is a fountain. Muscovies are dying. Meredith collected ducks last week.",TRUE,TRUE,"Sunfish, Muscovy Duck","1to19","Freshwater","Primrose Lane",,28.10361,-82.81472,"Unknown"
10249,,2007-05-27,2007-05-27,,TRUE,TRUE,"Species Unidentified","20to100","Saltwater","Braden Castle Lagoon",,27.63193,-82.6361,"Unknown"
10268,,2007-06-02,2007-06-02,"There is a pond in front of our house and the water looks clear.... the pond / lake in back of our house looks green and murky, there where at least 22/ 25 fish dead on the shore this morning, and the vultures where eating them. the sub division, is call country creek.",TRUE,TRUE,"Largemouth Bass-15, Tilapia-7","20to100","Freshwater","147th Street East",,27.60388,-82.49638,"OtherAlgalBloom"
10283,,2007-06-09,2007-06-09,"Water is dark with no signs of birds around.",TRUE,TRUE,"Tilapia","100s","Freshwater","16 Ave. West",,27.50167,-82.70472,"LowDissolvedOxygen"
